Precio UF,N Habitaciones,N Baños,Comuna,Provincia,Amueblado,Estacionamiento,Año de construcción,Aire Acondicionado,Alarma,Bodega,Chimenea,Placares,Cocina Equipada,Terraza,Portero,Centros comerciales,Cerca de Escuelas,Cocina Integrada,Internet,Patio,Aseos,Piscina,Quincho,Cerca de estación de tren,Calefacción,Jacuzzi,Jardín,Área juegos infantiles,Gimnasio,Seguridad 24 horas,Vista panorámica,Balcón,Pieza de Servicio,Acceso a discapacitados,Cancha de Tenis,Sauna,Ascensor,Area Construida,Area Terreno,Casa,Terreno,Ratio Hab/Baños
3990.0,7.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,119.0,1,0,2.3333333333333335
7550.0,4.0,3.0,Viña del Mar,Valparaíso,,1,1958.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,140.0,1,0,1.3333333333333333
27500.0,5.0,4.0,Puchuncaví,Valparaíso,Amueblado,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900.0,300.0,1,0,1.25
8350.0,4.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5198.0,203.0,1,0,1.3333333333333333
6800.0,10.0,4.0,Otras,Valparaíso,Sin amueblar,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,500.0,1,0,2.5
8650.0,3.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,121.0,1,0,0.75
3021.23,3.0,3.0,Otras,Marga Marga,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0,110.0,1,0,1.0
1812.74,3.0,1.0,Viña del Mar,Valparaíso,Sin amueblar,0,1985.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.0,1,0,3.0
45000.0,5.0,5.0,Zapallar,Petorca,,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1684.0,697.0,1,0,1.0
21000.0,5.0,4.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1215.0,191.0,1,0,1.25
16000.0,5.0,5.0,Valparaíso,Valparaíso,,0,,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,512.0,211.0,1,0,1.0
10900.0,4.0,3.0,Otras,San Antonio,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1050.0,160.0,1,0,1.3333333333333333
11400.0,4.0,2.0,Puchuncaví,Valparaíso,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1168.0,141.0,1,0,2.0
3751.37,3.0,2.0,Villa Alemana,Valparaíso,Semi-amueblado,1,2016.0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,200.0,92.0,1,0,1.5
13800.0,4.0,3.0,Concón,Valparaíso,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,367.0,181.0,1,0,1.3333333333333333
4229.73,3.0,3.0,Villa Alemana,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,80.0,1,0,1.0
7301.32,4.0,2.0,Viña del Mar,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,150.0,1,0,2.0
8230.0,4.0,3.0,Viña del Mar,Valparaíso,,1,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.0,170.0,1,0,1.3333333333333333
10000.0,5.0,4.0,Viña del Mar,Valparaíso,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,200.0,1,0,1.25
8990.0,7.0,5.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,203.0,1,0,1.4
10750.0,6.0,4.0,Otras,Valparaíso,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1393.0,312.0,1,0,1.5
19600.0,5.0,5.0,Viña del Mar,Valparaíso,Sin amueblar,1,2003.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,725.0,275.0,1,0,1.0
14950.0,5.0,5.0,Viña del Mar,Valparaíso,Sin amueblar,1,2000.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,467.0,329.0,1,0,1.0
25490.0,5.0,6.0,Concón,Valparaíso,Sin amueblar,1,2015.0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,680.0,320.0,1,0,0.8333333333333334
11900.0,3.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,308.0,153.0,1,0,0.75
12900.0,5.0,5.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,360.0,210.0,1,0,1.0
11900.0,4.0,3.0,Concón,Valparaíso,Sin amueblar,1,1998.0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,710.0,180.0,1,0,1.3333333333333333
18500.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1400.0,200.0,1,0,1.3333333333333333
14800.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,870.0,210.0,1,0,1.3333333333333333
15500.0,3.0,3.0,Zapallar,Petorca,,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5056.0,201.0,1,0,1.0
10500.0,4.0,3.0,Concón,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,610.0,170.0,1,0,1.3333333333333333
3147.12,3.0,3.0,Quilpué,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,75.0,1,0,1.0
9600.0,3.0,2.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,740.0,1,0,1.5
3075.0,3.0,2.0,Zapallar,Petorca,Amueblado,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,200.0,1,0,1.5
10500.0,3.0,2.0,Otras,San Antonio,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.0,177.34,1,0,1.5
19500.0,4.0,5.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1600.0,224.0,1,0,0.8
5790.0,4.0,2.0,Villa Alemana,Valparaíso,Semi-amueblado,1,2018.0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,235.0,135.0,1,0,2.0
6797.78,4.0,2.0,Valparaíso,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,170.0,1,0,2.0
11200.0,5.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.0,160.0,1,0,1.6666666666666667
12000.0,7.0,3.0,Viña del Mar,Valparaíso,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0,150.0,1,0,2.3333333333333335
9500.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,807.0,135.0,1,0,1.3333333333333333
14000.0,4.0,1.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,124.0,1,0,4.0
12950.0,4.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,420.0,180.0,1,0,1.3333333333333333
14990.0,4.0,5.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,512.0,191.0,1,0,0.8
6495.65,4.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.0,133.0,1,0,1.3333333333333333
12000.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1050.0,156.0,1,0,1.3333333333333333
3670.0,3.0,2.0,Villa Alemana,Valparaíso,Semi-amueblado,1,,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,180.0,79.0,1,0,1.5
12980.0,4.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,500.0,168.0,1,0,1.0
12588.48,4.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,1990.0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,530.0,230.0,1,0,1.3333333333333333
4900.0,4.0,3.0,Villa Alemana,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0,91.0,1,0,1.3333333333333333
3021.23,6.0,3.0,Quilpué,Valparaíso,Semi-amueblado,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,160.0,139.0,1,0,2.0
3021.23,3.0,1.0,Otras,Marga Marga,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,49.0,1,0,3.0
15990.0,4.0,4.0,Concón,Valparaíso,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0,247.0,1,0,1.0
14000.0,4.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.0,285.0,1,0,1.0
10900.0,6.0,3.0,Concón,Valparaíso,,1,2002.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,618.0,140.0,1,0,2.0
11500.0,4.0,3.0,Otras,San Antonio,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,210.0,1,0,1.3333333333333333
6550.0,4.0,2.0,Viña del Mar,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,129.0,1,0,2.0
14000.0,5.0,3.0,Otras,Marga Marga,Amueblado,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5000.0,240.0,1,0,1.6666666666666667
16500.0,6.0,5.0,Otras,Valparaíso,,1,1999.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5000.0,248.0,1,0,1.2
26900.0,6.0,4.0,Concón,Valparaíso,,1,2007.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,666.0,520.0,1,0,1.5
21800.0,5.0,6.0,Viña del Mar,Valparaíso,,1,1994.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,665.0,240.0,1,0,0.8333333333333334
19800.0,5.0,5.0,Concón,Valparaíso,,1,1998.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,722.0,413.0,1,0,1.0
6000.0,3.0,2.0,Otras,Valparaíso,,1,2019.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1747.0,1,0,1.5
21000.0,6.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,300.0,1,0,1.5
17000.0,5.0,4.0,Concón,Valparaíso,,1,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,404.0,247.63,1,0,1.25
2643.58,3.0,1.0,Zapallar,Petorca,,1,,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,228.0,54.0,1,0,3.0
26000.0,7.0,6.0,Concón,Valparaíso,,1,1996.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,,1043.0,1,0,1.1666666666666667
15300.0,6.0,5.0,Concón,Valparaíso,,1,1994.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,484.0,169.0,1,0,1.2
10400.0,4.0,4.0,Concón,Valparaíso,,1,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,270.0,184.0,1,0,1.0
18900.0,7.0,5.0,Viña del Mar,Valparaíso,,1,1983.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,600.0,400.0,1,0,1.4
13500.0,7.0,5.0,Otras,San Felipe de Aconcagua,Amueblado,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,5400.0,1,0,1.4
15200.0,6.0,5.0,Concón,Valparaíso,,1,2009.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,510.0,316.0,1,0,1.2
12500.0,5.0,4.0,Concón,Valparaíso,,1,2010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,237.0,170.0,1,0,1.25
10500.0,6.0,6.0,Valparaíso,Valparaíso,,1,2017.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,391.0,236.0,1,0,1.0
15900.0,5.0,4.0,Concón,Valparaíso,,1,2000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,480.0,230.0,1,0,1.25
12000.0,5.0,3.0,Viña del Mar,Valparaíso,,1,1994.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,450.0,140.0,1,0,1.6666666666666667
14000.0,4.0,5.0,Viña del Mar,Valparaíso,,1,2022.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,500.0,235.0,1,0,0.8
23000.0,5.0,5.0,Quilpué,Valparaíso,,1,1985.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1170.0,600.0,1,0,1.0
3977.96,3.0,2.0,Otras,Quillota,,0,1990.0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,370.0,1,0,1.5
12800.0,7.0,5.0,Viña del Mar,Valparaíso,,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1100.0,320.0,1,0,1.4
12000.0,5.0,4.0,Otras,Valparaíso,,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1000.0,270.0,1,0,1.25
12300.0,5.0,5.0,Concón,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,200.0,170.0,1,0,1.0
9120.0,7.0,4.0,Villa Alemana,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1665.0,338.0,1,0,1.75
15000.0,3.0,3.0,Viña del Mar,Valparaíso,,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,332.0,150.0,1,0,1.0
10350.0,4.0,4.0,Otras,Quillota,,0,,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2460.0,254.0,1,0,1.0
7500.0,4.0,3.0,Quilpué,Valparaíso,,1,2012.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1400.0,1,0,1.3333333333333333
15200.0,6.0,4.0,Viña del Mar,Valparaíso,,1,1998.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,450.0,213.0,1,0,1.5
25000.0,10.0,9.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,560.0,1,0,1.1111111111111112
10000.0,4.0,3.0,Otras,Marga Marga,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6500.0,230.0,1,0,1.3333333333333333
12800.0,5.0,5.0,Viña del Mar,Valparaíso,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,300.0,180.0,1,0,1.0
12000.0,5.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300.0,200.0,1,0,1.25
3776.54,2.0,1.0,Otras,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,70.0,1,0,2.0
3650.66,5.0,4.0,Valparaíso,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.0,161.0,1,0,1.25
7553.09,3.0,2.0,Otras,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,125.0,1,0,1.5
2190.4,3.0,2.0,Otras,Marga Marga,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,60.0,1,0,1.5
13500.0,6.0,4.0,Viña del Mar,Valparaíso,,1,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,450.0,1,0,1.5
18000.0,4.0,3.0,Concón,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,450.0,290.0,1,0,1.3333333333333333
12990.0,6.0,3.0,Concón,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,600.0,1,0,2.0
13900.0,7.0,3.0,Concón,Valparaíso,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,525.0,350.0,1,0,2.3333333333333335
12000.0,5.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,470.0,183.0,1,0,1.25
13029.0,4.0,3.0,Viña del Mar,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,270.0,257.0,1,0,1.3333333333333333
14000.0,4.0,4.0,Concón,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,510.0,138.97,1,0,1.0
8950.0,3.0,2.0,Otras,Marga Marga,,0,2023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,140.0,1,0,1.5
30900.0,6.0,5.0,Otras,Marga Marga,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,800.0,1,0,1.2
3877.25,3.0,2.0,Villa Alemana,Valparaíso,Semi-amueblado,1,,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,260.0,94.0,1,0,1.5
11000.0,5.0,4.0,Viña del Mar,Valparaíso,,1,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,309.0,1,0,1.25
13500.0,5.0,3.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,815.0,1,0,1.6666666666666667
4028.31,2.0,2.0,Quilpué,Valparaíso,,1,,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,480.0,90.0,1,0,1.0
16800.0,5.0,4.0,Concón,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.0,290.0,1,0,1.25
16800.0,5.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.0,290.0,1,0,1.25
12500.0,5.0,3.0,Viña del Mar,Valparaíso,,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,350.0,150.0,1,0,1.6666666666666667
3147.12,6.0,2.0,Valparaíso,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234.0,126.0,1,0,3.0
12900.0,7.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1150.0,300.0,1,0,1.75
14500.0,5.0,3.0,Quilpué,Valparaíso,,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1174.0,280.0,1,0,1.6666666666666667
11800.0,5.0,3.0,Otras,Marga Marga,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,1250.0,1,0,1.6666666666666667
23500.0,5.0,6.0,Concón,Valparaíso,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1000.0,450.0,1,0,0.8333333333333334
16000.0,5.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,750.0,300.0,1,0,1.25
23500.0,6.0,5.0,Concón,Valparaíso,,0,2008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,450.0,1,0,1.2
12990.0,5.0,2.0,Viña del Mar,Valparaíso,,1,1950.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,610.0,190.0,1,0,2.5
12000.0,8.0,3.0,Viña del Mar,Valparaíso,,0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,240.0,1,0,2.6666666666666665
12000.0,5.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,300.0,165.0,1,0,1.25
3786.0,5.0,2.0,Quilpué,Valparaíso,,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290.0,133.0,1,0,2.5
7500.0,3.0,2.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300.0,108.0,1,0,1.5
